,layout,page,text,x0,x1,y0,y1,inv_page
3363,"<LTTextLineHorizontal 707.761,39.335,721.263,51.166 '195\n'>",9,"195
",707.761096,721.2634943999999,39.33513599999997,51.16639199999997,46
3364,"<LTTextLineHorizontal 707.761,27.335,721.263,39.166 '195\n'>",9,"195
",707.761096,721.2634943999999,27.335135999999974,39.16639199999997,46
3672,"<LTTextLineHorizontal 707.761,555.575,721.263,567.406 '195\n'>",10,"195
",707.761096,721.2634943999999,555.5751359999999,567.406392,45
3673,"<LTTextLineHorizontal 707.761,543.575,721.263,555.406 '195\n'>",10,"195
",707.761096,721.2634943999999,543.5751359999999,555.406392,45
3674,"<LTTextLineHorizontal 707.761,531.575,721.263,543.406 '195\n'>",10,"195
",707.761096,721.2634943999999,531.5751359999999,543.406392,45
3675,"<LTTextLineHorizontal 707.761,519.575,721.263,531.406 '195\n'>",10,"195
",707.761096,721.2634943999999,519.5751359999999,531.406392,45
3676,"<LTTextLineHorizontal 707.761,507.575,721.263,519.406 '195\n'>",10,"195
",707.761096,721.2634943999999,507.575136,519.406392,45
3677,"<LTTextLineHorizontal 707.761,495.575,721.263,507.406 '195\n'>",10,"195
",707.761096,721.2634943999999,495.575136,507.406392,45
3678,"<LTTextLineHorizontal 707.761,483.575,721.263,495.406 '195\n'>",10,"195
",707.761096,721.2634943999999,483.575136,495.406392,45
3679,"<LTTextLineHorizontal 707.761,471.575,721.263,483.406 '195\n'>",10,"195
",707.761096,721.2634943999999,471.575136,483.406392,45
3680,"<LTTextLineHorizontal 707.761,459.575,721.263,471.406 '195\n'>",10,"195
",707.761096,721.2634943999999,459.575136,471.406392,45
3681,"<LTTextLineHorizontal 707.761,447.515,721.263,459.346 '195\n'>",10,"195
",707.761096,721.2634943999999,447.51513600000004,459.34639200000004,45
3682,"<LTTextLineHorizontal 707.761,435.515,721.263,447.346 '195\n'>",10,"195
",707.761096,721.2634943999999,435.51513600000004,447.34639200000004,45
3683,"<LTTextLineHorizontal 707.761,423.515,721.263,435.346 '195\n'>",10,"195
",707.761096,721.2634943999999,423.51513600000004,435.34639200000004,45
3684,"<LTTextLineHorizontal 707.761,411.515,721.263,423.346 '195\n'>",10,"195
",707.761096,721.2634943999999,411.51513600000004,423.34639200000004,45
3685,"<LTTextLineHorizontal 707.761,399.515,721.263,411.346 '195\n'>",10,"195
",707.761096,721.2634943999999,399.51513600000004,411.34639200000004,45
3686,"<LTTextLineHorizontal 707.761,387.515,721.263,399.346 '195\n'>",10,"195
",707.761096,721.2634943999999,387.51513600000004,399.34639200000004,45
3687,"<LTTextLineHorizontal 707.761,375.515,721.263,387.346 '195\n'>",10,"195
",707.761096,721.2634943999999,375.51513600000004,387.34639200000004,45
3688,"<LTTextLineHorizontal 707.761,363.515,721.263,375.346 '195\n'>",10,"195
",707.761096,721.2634943999999,363.51513600000004,375.34639200000004,45
3689,"<LTTextLineHorizontal 707.761,351.515,721.263,363.346 '195\n'>",10,"195
",707.761096,721.2634943999999,351.515136,363.346392,45
3690,"<LTTextLineHorizontal 707.762,339.515,721.264,351.346 '195\n'>",10,"195
",707.7618092,721.2642076,339.515136,351.346392,45
3691,"<LTTextLineHorizontal 707.761,327.455,721.263,339.286 '195\n'>",10,"195
",707.761096,721.2634943999999,327.455136,339.286392,45
3692,"<LTTextLineHorizontal 707.761,315.455,721.263,327.286 '195\n'>",10,"195
",707.761096,721.2634943999999,315.455136,327.286392,45
3693,"<LTTextLineHorizontal 707.761,303.455,721.263,315.286 '195\n'>",10,"195
",707.761096,721.2634943999999,303.455136,315.286392,45
3694,"<LTTextLineHorizontal 707.761,291.455,721.263,303.286 '195\n'>",10,"195
",707.761096,721.2634943999999,291.455136,303.286392,45
3695,"<LTTextLineHorizontal 707.761,279.455,721.263,291.286 '195\n'>",10,"195
",707.761096,721.2634943999999,279.455136,291.286392,45
3696,"<LTTextLineHorizontal 707.761,267.455,721.263,279.286 '195\n'>",10,"195
",707.761096,721.2634943999999,267.455136,279.286392,45
3697,"<LTTextLineHorizontal 707.761,255.455,721.263,267.286 '195\n'>",10,"195
",707.761096,721.2634943999999,255.45513599999998,267.286392,45
3698,"<LTTextLineHorizontal 707.761,243.455,721.263,255.286 '195\n'>",10,"195
",707.761096,721.2634943999999,243.45513599999998,255.28639199999998,45
3699,"<LTTextLineHorizontal 707.761,231.455,721.263,243.286 '195\n'>",10,"195
",707.761096,721.2634943999999,231.45513599999998,243.28639199999998,45
3700,"<LTTextLineHorizontal 707.761,219.455,721.263,231.286 '195\n'>",10,"195
",707.761096,721.2634943999999,219.45513599999998,231.28639199999998,45
3701,"<LTTextLineHorizontal 707.762,207.455,721.264,219.286 '195\n'>",10,"195
",707.7618092,721.2642076,207.45513599999998,219.28639199999998,45
3702,"<LTTextLineHorizontal 707.761,195.395,721.263,207.226 '195\n'>",10,"195
",707.761096,721.2634943999999,195.39513599999998,207.22639199999998,45
3703,"<LTTextLineHorizontal 707.761,183.395,721.263,195.226 '195\n'>",10,"195
",707.761096,721.2634943999999,183.39513599999998,195.22639199999998,45
3704,"<LTTextLineHorizontal 707.761,171.395,721.263,183.226 '195\n'>",10,"195
",707.761096,721.2634943999999,171.39513599999998,183.22639199999998,45
3705,"<LTTextLineHorizontal 707.761,159.395,721.263,171.226 '195\n'>",10,"195
",707.761096,721.2634943999999,159.39513599999998,171.22639199999998,45
3706,"<LTTextLineHorizontal 707.761,147.395,721.263,159.226 '195\n'>",10,"195
",707.761096,721.2634943999999,147.39513599999998,159.22639199999998,45
3707,"<LTTextLineHorizontal 707.761,135.395,721.263,147.226 '195\n'>",10,"195
",707.761096,721.2634943999999,135.39513599999998,147.22639199999998,45
3708,"<LTTextLineHorizontal 707.761,123.395,721.263,135.226 '195\n'>",10,"195
",707.761096,721.2634943999999,123.39513599999998,135.22639199999998,45
3709,"<LTTextLineHorizontal 707.761,111.395,721.263,123.226 '195\n'>",10,"195
",707.761096,721.2634943999999,111.39523600000001,123.22649200000001,45
3710,"<LTTextLineHorizontal 707.762,99.395,721.264,111.226 '195\n'>",10,"195
",707.7618092,721.2642076,99.39523600000001,111.22649200000001,45
3711,"<LTTextLineHorizontal 707.761,87.395,721.263,99.226 '195\n'>",10,"195
",707.761096,721.2634943999999,87.39523600000001,99.22649200000001,45
3712,"<LTTextLineHorizontal 707.762,75.395,721.264,87.226 '195\n'>",10,"195
",707.7618092,721.2642076,75.39513600000004,87.22639200000003,45
3713,"<LTTextLineHorizontal 707.761,63.335,721.263,75.166 '195\n'>",10,"195
",707.761096,721.2634943999999,63.33513599999997,75.16639199999997,45
3714,"<LTTextLineHorizontal 707.761,51.335,721.263,63.166 '195\n'>",10,"195
",707.761096,721.2634943999999,51.33513599999997,63.16639199999997,45
3715,"<LTTextLineHorizontal 707.762,39.335,721.264,51.166 '195\n'>",10,"195
",707.7618092,721.2642076,39.33513599999997,51.16639199999997,45
3716,"<LTTextLineHorizontal 707.761,27.335,721.263,39.166 '195\n'>",10,"195
",707.761096,721.2634943999999,27.335135999999974,39.16639199999997,45
4011,"<LTTextLineHorizontal 707.761,555.575,721.263,567.406 '195\n'>",11,"195
",707.761096,721.2634943999999,555.5751359999999,567.406392,44
4012,"<LTTextLineHorizontal 707.761,543.575,721.263,555.406 '195\n'>",11,"195
",707.761096,721.2634943999999,543.5751359999999,555.406392,44
4013,"<LTTextLineHorizontal 707.761,531.575,721.263,543.406 '195\n'>",11,"195
",707.761096,721.2634943999999,531.5751359999999,543.406392,44
3832,"<LTTextLineHorizontal 39.720,520.671,573.839,531.764 'gi|1169338|sp|P21912|DHSB_H SUCCINATE DEHYDROGENASE [UBIQUINONE] IRON-SULFUR PROTEIN, MITOCHONDRIAL PRECURSOR (IP\n'>",11,"gi|1169338|sp|P21912|DHSB_H SUCCINATE DEHYDROGENASE [UBIQUINONE] IRON-SULFUR PROTEIN, MITOCHONDRIAL PRECURSOR (IP
",39.72,573.8394971999993,520.6712193,531.7643475,44
4014,"<LTTextLineHorizontal 712.261,507.575,716.763,519.406 '2\n'>",11,"2
",712.2612952,716.7632951999999,507.575136,519.406392,44
3836,"<LTTextLineHorizontal 39.720,496.611,473.484,507.704 'gi|1170364|sp|Q03164|HRX_HU ZINC FINGER PROTEIN HRX (ALL-1) (TRITHORAX-LIKE PROTEIN) [MASS=431892] \n'>",11,"gi|1170364|sp|Q03164|HRX_HU ZINC FINGER PROTEIN HRX (ALL-1) (TRITHORAX-LIKE PROTEIN) [MASS=431892] 
",39.72,473.4835040099995,496.6112193,507.70434750000004,44
4016,"<LTTextLineHorizontal 712.261,483.575,716.763,495.406 '1\n'>",11,"1
",712.2612952,716.7632951999999,483.575136,495.406392,44
3838,"<LTTextLineHorizontal 39.720,472.611,573.170,483.704 'gi|117609|sp|P26232|CTN2_HU ALPHA-2 CATENIN (ALPHA-CATENIN RELATED PROTEIN) (ALPHA N-CATENIN)||gi|345780|pir||A45011 CAP-R \n'>",11,"gi|117609|sp|P26232|CTN2_HU ALPHA-2 CATENIN (ALPHA-CATENIN RELATED PROTEIN) (ALPHA N-CATENIN)||gi|345780|pir||A45011 CAP-R 
",39.72,573.169587509999,472.6112193,483.70434750000004,44
4018,"<LTTextLineHorizontal 712.261,459.575,716.763,471.406 '1\n'>",11,"1
",712.2612952,716.7632951999999,459.575136,471.406392,44
3840,"<LTTextLineHorizontal 39.720,448.611,555.008,459.704 'gi|117615|sp|P00766|CTRA_BO CHYMOTRYPSINOGEN A||gi|67573|pir||KYBOA chymotrypsin (EC 3.4.21.1) A precursor - bovine||gi|229744|p\n'>",11,"gi|117615|sp|P00766|CTRA_BO CHYMOTRYPSINOGEN A||gi|67573|pir||KYBOA chymotrypsin (EC 3.4.21.1) A precursor - bovine||gi|229744|p
",39.72,555.0075914700002,448.6112193,459.70434750000004,44
4021,"<LTTextLineHorizontal 712.261,435.515,716.763,447.346 '3\n'>",11,"3
",712.2612952,716.7632951999999,435.51513600000004,447.34639200000004,44
4022,"<LTTextLineHorizontal 712.261,423.515,716.763,435.346 '3\n'>",11,"3
",712.2612952,716.7632951999999,423.51513600000004,435.34639200000004,44
3842,"<LTTextLineHorizontal 39.720,412.611,574.353,423.704 'gi|1177025|sp|P42695|Y056_HU HYPOTHETICAL PROTEIN KIAA0056||gi|473941|dbj|BAA06224.1| (D29954) KIAA0056 [Homo sapiens] [MASS=16\n'>",11,"gi|1177025|sp|P42695|Y056_HU HYPOTHETICAL PROTEIN KIAA0056||gi|473941|dbj|BAA06224.1| (D29954) KIAA0056 [Homo sapiens] [MASS=16
",39.72,574.3533347400006,412.6112193,423.70434750000004,44
4024,"<LTTextLineHorizontal 712.261,399.515,716.763,411.346 '2\n'>",11,"2
",712.2612952,716.7632951999999,399.51513600000004,411.34639200000004,44
4025,"<LTTextLineHorizontal 712.261,387.515,716.763,399.346 '2\n'>",11,"2
",712.2612952,716.7632951999999,387.51513600000004,399.34639200000004,44
3844,"<LTTextLineHorizontal 39.720,376.551,574.056,387.644 'gi|117759|sp|P08574|CY1_HUM CYTOCHROME C1, HEME PROTEIN PRECURSOR||gi|181240|gb|AAA52135.1| (J04444) cytochrome c-1 [Homo s\n'>",11,"gi|117759|sp|P08574|CY1_HUM CYTOCHROME C1, HEME PROTEIN PRECURSOR||gi|181240|gb|AAA52135.1| (J04444) cytochrome c-1 [Homo s
",39.72,574.05639747,376.5512193,387.6443475,44
4026,"<LTTextLineHorizontal 712.261,363.515,716.763,375.346 '1\n'>",11,"1
",712.2612952,716.7632951999999,363.51513600000004,375.34639200000004,44
3846,"<LTTextLineHorizontal 39.720,352.551,559.212,363.644 'gi|118458|sp|P15924|DESP_HU DESMOPLAKIN I AND II (DPI AND DPII)||gi|181608|gb|AAA35766.1| (J05211) desmoplakin [Homo sapiens] [M\n'>",11,"gi|118458|sp|P15924|DESP_HU DESMOPLAKIN I AND II (DPI AND DPII)||gi|181608|gb|AAA35766.1| (J05211) desmoplakin [Homo sapiens] [M
",39.72,559.21193508,352.5512193,363.6443475,44
4028,"<LTTextLineHorizontal 712.261,339.515,716.763,351.346 '1\n'>",11,"1
",712.2612952,716.7632951999999,339.515136,351.346392,44
3850,"<LTTextLineHorizontal 39.720,328.551,275.815,339.644 'gi|118685|sp|P11532|DMD_HU DYSTROPHIN [MASS=426677] \n'>",11,"gi|118685|sp|P11532|DMD_HU DYSTROPHIN [MASS=426677] 
",39.72,275.81532474,328.5512193,339.6443475,44
4031,"<LTTextLineHorizontal 712.261,315.455,716.763,327.286 '4\n'>",11,"4
",712.2612952,716.7632951999999,315.455136,327.286392,44
4032,"<LTTextLineHorizontal 712.261,303.455,716.763,315.286 '4\n'>",11,"4
",712.2612952,716.7632951999999,303.455136,315.286392,44
4033,"<LTTextLineHorizontal 712.261,291.455,716.763,303.286 '4\n'>",11,"4
",712.2612952,716.7632951999999,291.455136,303.286392,44
3884,"<LTTextLineHorizontal 39.720,280.551,572.425,291.644 'gi|119297|sp|P15502|ELS_HUM ELASTIN PRECURSOR (TROPOELASTIN)||gi|182062|gb|AAA52382.1| (M36860) elastin precursor [Homo sapiens\n'>",11,"gi|119297|sp|P15502|ELS_HUM ELASTIN PRECURSOR (TROPOELASTIN)||gi|182062|gb|AAA52382.1| (M36860) elastin precursor [Homo sapiens
",39.72,572.4252434100001,280.5512193,291.6443475,44
4035,"<LTTextLineHorizontal 712.261,267.455,716.763,279.286 '4\n'>",11,"4
",712.2612952,716.7632951999999,267.455136,279.286392,44
4036,"<LTTextLineHorizontal 712.261,255.455,716.763,267.286 '4\n'>",11,"4
",712.2612952,716.7632951999999,255.45513599999998,267.286392,44
3886,"<LTTextLineHorizontal 39.720,244.491,574.732,255.584 'gi|119533|sp|P04626|ERB2_HU RECEPTOR PROTEIN-TYROSINE KINASE ERBB-2 PRECURSOR (P185ERBB2) (NEU PROTO-ONCOGENE) (C-\n'>",11,"gi|119533|sp|P04626|ERB2_HU RECEPTOR PROTEIN-TYROSINE KINASE ERBB-2 PRECURSOR (P185ERBB2) (NEU PROTO-ONCOGENE) (C-
",39.72,574.7319097499994,244.4912193,255.5843475,44
4037,"<LTTextLineHorizontal 712.261,231.455,716.763,243.286 '1\n'>",11,"1
",712.2612952,716.7632951999999,231.45513599999998,243.28639199999998,44
3888,"<LTTextLineHorizontal 39.720,220.491,574.285,231.584 'gi|119721|sp|P05160|F13B_HU COAGULATION FACTOR XIII B CHAIN PRECURSOR (PROTEIN-GLUTAMINE GAMMA-GLUTAMYLTRANSFERA\n'>",11,"gi|119721|sp|P05160|F13B_HU COAGULATION FACTOR XIII B CHAIN PRECURSOR (PROTEIN-GLUTAMINE GAMMA-GLUTAMYLTRANSFERA
",39.72,574.2853032900001,220.4912193,231.5843475,44
4039,"<LTTextLineHorizontal 712.261,207.455,716.763,219.286 '1\n'>",11,"1
",712.2612952,716.7632951999999,207.45513599999998,219.28639199999998,44
3900,"<LTTextLineHorizontal 39.720,196.491,540.386,207.584 'gi|121039|sp|P01857|GC1_HUM IG GAMMA-1 CHAIN C REGION||gi|70028|pir||GHHU Ig gamma-1 chain C region - human [MASS=36106]\n'>",11,"gi|121039|sp|P01857|GC1_HUM IG GAMMA-1 CHAIN C REGION||gi|70028|pir||GHHU Ig gamma-1 chain C region - human [MASS=36106]
",39.72,540.3864323099999,196.4912193,207.5843475,44
4042,"<LTTextLineHorizontal 707.761,183.395,721.263,195.226 '344\n'>",11,"344
",707.761096,721.2634943999999,183.39513599999998,195.22639199999998,44
4043,"<LTTextLineHorizontal 707.761,171.395,721.263,183.226 '344\n'>",11,"344
",707.761096,721.2634943999999,171.39513599999998,183.22639199999998,44
4044,"<LTTextLineHorizontal 707.761,159.395,721.263,171.226 '344\n'>",11,"344
",707.761096,721.2634943999999,159.39513599999998,171.22639199999998,44
4045,"<LTTextLineHorizontal 707.762,147.395,721.264,159.226 '344\n'>",11,"344
",707.7618092,721.2642076,147.39513599999998,159.22639199999998,44
4046,"<LTTextLineHorizontal 707.761,135.395,721.263,147.226 '344\n'>",11,"344
",707.761096,721.2634943999999,135.39513599999998,147.22639199999998,44
4047,"<LTTextLineHorizontal 707.761,123.395,721.263,135.226 '344\n'>",11,"344
",707.761096,721.2634943999999,123.39513599999998,135.22639199999998,44
4048,"<LTTextLineHorizontal 707.761,111.395,721.263,123.226 '344\n'>",11,"344
",707.761096,721.2634943999999,111.39523600000001,123.22649200000001,44
4049,"<LTTextLineHorizontal 707.761,99.395,721.263,111.226 '344\n'>",11,"344
",707.761096,721.2634943999999,99.39523600000001,111.22649200000001,44
4050,"<LTTextLineHorizontal 707.761,87.395,721.264,99.226 '344\n'>",11,"344
",707.7612952000001,721.2636936,87.39523600000001,99.22649200000001,44
4051,"<LTTextLineHorizontal 707.761,75.395,721.263,87.226 '344\n'>",11,"344
",707.761096,721.2634943999999,75.39513600000004,87.22639200000003,44
4052,"<LTTextLineHorizontal 707.761,63.335,721.264,75.166 '344\n'>",11,"344
",707.7612952000001,721.2636936,63.33513599999997,75.16639199999997,44
4053,"<LTTextLineHorizontal 707.762,51.335,721.264,63.166 '344\n'>",11,"344
",707.7618092,721.2642076,51.33513599999997,63.16639199999997,44
4054,"<LTTextLineHorizontal 707.761,39.335,721.263,51.166 '344\n'>",11,"344
",707.761096,721.2634943999999,39.33513599999997,51.16639199999997,44
4055,"<LTTextLineHorizontal 707.761,27.335,721.263,39.166 '344\n'>",11,"344
",707.761096,721.2634943999999,27.335135999999974,39.16639199999997,44
4365,"<LTTextLineHorizontal 707.762,555.575,721.264,567.406 '344\n'>",12,"344
",707.7618092,721.2642076,555.5751359999999,567.406392,43
4366,"<LTTextLineHorizontal 707.761,543.575,721.263,555.406 '344\n'>",12,"344
",707.761096,721.2634943999999,543.5751359999999,555.406392,43
4367,"<LTTextLineHorizontal 707.761,531.575,721.263,543.406 '344\n'>",12,"344
",707.761096,721.2634943999999,531.5751359999999,543.406392,43
4368,"<LTTextLineHorizontal 707.761,519.575,721.263,531.406 '344\n'>",12,"344
",707.761096,721.2634943999999,519.5751359999999,531.406392,43
4369,"<LTTextLineHorizontal 707.761,507.575,721.263,519.406 '344\n'>",12,"344
",707.761096,721.2634943999999,507.575136,519.406392,43
4370,"<LTTextLineHorizontal 707.761,495.575,721.263,507.406 '344\n'>",12,"344
",707.761096,721.2634943999999,495.575136,507.406392,43
4371,"<LTTextLineHorizontal 707.761,483.575,721.263,495.406 '344\n'>",12,"344
",707.761096,721.2634943999999,483.575136,495.406392,43
4372,"<LTTextLineHorizontal 707.761,471.575,721.263,483.406 '344\n'>",12,"344
",707.761096,721.2634943999999,471.575136,483.406392,43
4127,"<LTTextLineHorizontal 39.720,460.611,539.041,471.704 'gi|121043|sp|P01859|GC2_HUM IG GAMMA-2 CHAIN C REGION||gi|70029|pir||G2HU Ig gamma-2 chain C region - human [MASS=35885]\n'>",12,"gi|121043|sp|P01859|GC2_HUM IG GAMMA-2 CHAIN C REGION||gi|70029|pir||G2HU Ig gamma-2 chain C region - human [MASS=35885]
",39.72,539.0410103399992,460.6112193,471.70434750000004,43
4374,"<LTTextLineHorizontal 710.042,447.515,719.044,459.346 '30\n'>",12,"30
",710.041622,719.0438211999999,447.51513600000004,459.34639200000004,43
4375,"<LTTextLineHorizontal 710.042,435.515,719.044,447.346 '30\n'>",12,"30
",710.041622,719.0438211999999,435.51513600000004,447.34639200000004,43
4376,"<LTTextLineHorizontal 710.041,423.515,719.043,435.346 '30\n'>",12,"30
",710.0409088,719.0431079999998,423.51513600000004,435.34639200000004,43
4377,"<LTTextLineHorizontal 710.041,411.515,719.043,423.346 '30\n'>",12,"30
",710.0409088,719.0431079999998,411.51513600000004,423.34639200000004,43
4378,"<LTTextLineHorizontal 710.042,399.515,719.044,411.346 '30\n'>",12,"30
",710.041622,719.0438211999999,399.51513600000004,411.34639200000004,43
4379,"<LTTextLineHorizontal 710.041,387.515,719.043,399.346 '30\n'>",12,"30
",710.0409088,719.0431079999998,387.51513600000004,399.34639200000004,43
4174,"<LTTextLineHorizontal 39.720,376.551,499.343,387.644 'gi|121045|sp|P01860|GC3_HUM IG GAMMA-3 CHAIN C REGION (HEAVY CHAIN DISEASE PROTEIN) (HDC) [MASS=32331] \n'>",12,"gi|121045|sp|P01860|GC3_HUM IG GAMMA-3 CHAIN C REGION (HEAVY CHAIN DISEASE PROTEIN) (HDC) [MASS=32331] 
",39.72,499.3434587099997,376.5512193,387.6443475,43
4381,"<LTTextLineHorizontal 710.042,363.515,719.044,375.346 '12\n'>",12,"12
",710.041622,719.0438211999999,363.51513600000004,375.34639200000004,43
4382,"<LTTextLineHorizontal 710.041,351.515,719.043,363.346 '12\n'>",12,"12
",710.0409088,719.0431079999998,351.515136,363.346392,43
4383,"<LTTextLineHorizontal 710.042,339.515,719.044,351.346 '12\n'>",12,"12
",710.041622,719.0438211999999,339.515136,351.346392,43
4176,"<LTTextLineHorizontal 39.720,328.551,571.940,339.644 'gi|123055|sp|P05546|HEP2_HU HEPARIN COFACTOR II PRECURSOR (HC-II) (PROTEASE INHIBITOR LEUSERPIN 2) (HLS2)||gi|106228|pir||A3\n'>",12,"gi|123055|sp|P05546|HEP2_HU HEPARIN COFACTOR II PRECURSOR (HC-II) (PROTEASE INHIBITOR LEUSERPIN 2) (HLS2)||gi|106228|pir||A3
",39.72,571.9402191899999,328.5512193,339.6443475,43
4385,"<LTTextLineHorizontal 710.041,315.455,719.043,327.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,315.455136,327.286392,43
4386,"<LTTextLineHorizontal 710.041,303.455,719.043,315.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,303.455136,315.286392,43
4387,"<LTTextLineHorizontal 710.041,291.455,719.043,303.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,291.455136,303.286392,43
4388,"<LTTextLineHorizontal 710.041,279.455,719.043,291.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,279.455136,291.286392,43
4389,"<LTTextLineHorizontal 710.041,267.455,719.043,279.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,267.455136,279.286392,43
4390,"<LTTextLineHorizontal 710.041,255.455,719.043,267.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,255.45513599999998,267.286392,43
4391,"<LTTextLineHorizontal 710.041,243.455,719.043,255.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,243.45513599999998,255.28639199999998,43
4392,"<LTTextLineHorizontal 710.041,231.455,719.043,243.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,231.45513599999998,243.28639199999998,43
4393,"<LTTextLineHorizontal 710.041,219.455,719.043,231.286 '17\n'>",12,"17
",710.0409088,719.0431079999998,219.45513599999998,231.28639199999998,43
4244,"<LTTextLineHorizontal 39.720,208.491,557.565,219.584 'gi|123507|sp|P00737|HPT1_HU HAPTOGLOBIN-1 PRECURSOR||gi|67586|pir||HPHU1 haptoglobin precursor, allele 1 - human||gi|306880|gb|A\n'>",12,"gi|123507|sp|P00737|HPT1_HU HAPTOGLOBIN-1 PRECURSOR||gi|67586|pir||HPHU1 haptoglobin precursor, allele 1 - human||gi|306880|gb|A
",39.72,557.5647736200002,208.4912193,219.5843475,43
4395,"<LTTextLineHorizontal 707.762,195.395,721.264,207.226 '146\n'>",12,"146
",707.7618092,721.2642076,195.39513599999998,207.22639199999998,43
4396,"<LTTextLineHorizontal 707.761,183.395,721.263,195.226 '146\n'>",12,"146
",707.761096,721.2634943999999,183.39513599999998,195.22639199999998,43
4397,"<LTTextLineHorizontal 707.761,171.395,721.263,183.226 '146\n'>",12,"146
",707.761096,721.2634943999999,171.39513599999998,183.22639199999998,43
4398,"<LTTextLineHorizontal 707.761,159.395,721.263,171.226 '146\n'>",12,"146
",707.761096,721.2634943999999,159.39513599999998,171.22639199999998,43
4399,"<LTTextLineHorizontal 707.761,147.395,721.263,159.226 '146\n'>",12,"146
",707.761096,721.2634943999999,147.39513599999998,159.22639199999998,43
4400,"<LTTextLineHorizontal 707.761,135.395,721.263,147.226 '146\n'>",12,"146
",707.761096,721.2634943999999,135.39513599999998,147.22639199999998,43
4401,"<LTTextLineHorizontal 707.761,123.395,721.263,135.226 '146\n'>",12,"146
",707.761096,721.2634943999999,123.39513599999998,135.22639199999998,43
4402,"<LTTextLineHorizontal 707.761,111.395,721.263,123.226 '146\n'>",12,"146
",707.761096,721.2634943999999,111.39523600000001,123.22649200000001,43
4403,"<LTTextLineHorizontal 707.761,99.395,721.263,111.226 '146\n'>",12,"146
",707.761096,721.2634943999999,99.39523600000001,111.22649200000001,43
4404,"<LTTextLineHorizontal 707.762,87.395,721.264,99.226 '192\n'>",12,"192
",707.7618092,721.2642076,87.39523600000001,99.22649200000001,43
4405,"<LTTextLineHorizontal 707.761,75.395,721.263,87.226 '146\n'>",12,"146
",707.761096,721.2634943999999,75.39513600000004,87.22639200000003,43
4406,"<LTTextLineHorizontal 707.762,63.335,721.264,75.166 '146\n'>",12,"146
",707.7618092,721.2642076,63.33513599999997,75.16639199999997,43
4407,"<LTTextLineHorizontal 707.761,51.335,721.263,63.166 '146\n'>",12,"146
",707.761096,721.2634943999999,51.33513599999997,63.16639199999997,43
4408,"<LTTextLineHorizontal 707.761,39.335,721.264,51.166 '146\n'>",12,"146
",707.7612952000001,721.2636936,39.33513599999997,51.16639199999997,43
4409,"<LTTextLineHorizontal 707.761,27.335,721.263,39.166 '146\n'>",12,"146
",707.761096,721.2634943999999,27.335135999999974,39.16639199999997,43
4714,"<LTTextLineHorizontal 707.761,555.575,721.263,567.406 '146\n'>",13,"146
",707.761096,721.2634943999999,555.5751359999999,567.406392,42
4715,"<LTTextLineHorizontal 707.762,543.575,721.264,555.406 '146\n'>",13,"146
",707.7618092,721.2642076,543.5751359999999,555.406392,42
4716,"<LTTextLineHorizontal 707.761,531.575,721.263,543.406 '146\n'>",13,"146
",707.761096,721.2634943999999,531.5751359999999,543.406392,42
4438,"<LTTextLineHorizontal 39.720,520.671,570.877,531.764 'gi|123510|sp|P00739|HPTR_HU HAPTOGLOBIN-RELATED PROTEIN PRECURSOR||gi|67587|pir||HPHUR haptoglobin-related protein precursor - \n'>",13,"gi|123510|sp|P00739|HPTR_HU HAPTOGLOBIN-RELATED PROTEIN PRECURSOR||gi|67587|pir||HPHUR haptoglobin-related protein precursor - 
",39.72,570.87652746,520.6712193,531.7643475,42
4718,"<LTTextLineHorizontal 710.041,507.575,719.043,519.406 '29\n'>",13,"29
",710.0409088,719.0431079999998,507.575136,519.406392,42
4719,"<LTTextLineHorizontal 710.041,495.575,719.043,507.406 '29\n'>",13,"29
",710.0409088,719.0431079999998,495.575136,507.406392,42
4720,"<LTTextLineHorizontal 710.041,483.575,719.043,495.406 '29\n'>",13,"29
",710.0409088,719.0431079999998,483.575136,495.406392,42
4721,"<LTTextLineHorizontal 710.041,471.575,719.043,483.406 '29\n'>",13,"29
",710.0409088,719.0431079999998,471.575136,483.406392,42
4722,"<LTTextLineHorizontal 710.041,459.575,719.043,471.406 '29\n'>",13,"29
",710.0409088,719.0431079999998,459.575136,471.406392,42
4723,"<LTTextLineHorizontal 710.042,447.515,719.044,459.346 '29\n'>",13,"29
",710.041622,719.0438211999999,447.51513600000004,459.34639200000004,42
4480,"<LTTextLineHorizontal 39.720,436.611,562.776,447.704 'gi|123827|sp|P01824|HV2F_HU IG HEAVY CHAIN V-II REGION WAH||gi|69973|pir||D2HUWA Ig heavy chain V-II region (Wah) - human [MASS=\n'>",13,"gi|123827|sp|P01824|HV2F_HU IG HEAVY CHAIN V-II REGION WAH||gi|69973|pir||D2HUWA Ig heavy chain V-II region (Wah) - human [MASS=
",39.72,562.77598269,436.6112193,447.70434750000004,42
4724,"<LTTextLineHorizontal 712.261,423.515,716.763,435.346 '1\n'>",13,"1
",712.2612952,716.7632951999999,423.51513600000004,435.34639200000004,42
